IPR,Tsp,TWRRF25,TWRRF50,Tsw25,Tsw50,Tsw75,Tdw25,Tdw50,Tdw75,AUCpi,IPA,Av-Au ratio,Ab-Aa ratio,Ac-Aa ratio,Ad-Aa ratio,Ap2-Ap1 ratio,AGI,Kurtosis,Skewness,L-H ratio,ShannonEntropy,Tpp,PRV,FullKurt,FullSkew,sdPRV,IQR_PRV
0.9246183944808036,0.452635808138409,5.287312232531577,0.752129491004963,0.5022393660510118,0.14354533271503392,0.21208679382141146,1.137392552490911,0.15935478873683745,1.1821749715324672,0.8224908598054632,0.2643156880879817,0.9465757276950089,1.1290839242872253,0.3662708857881313,0.9128896779911013,0.7581989685215552,1.494165904065508,4.916639191100222,0.6169189234684679,0.9619514435576771,4.539015192072426,0.3242248740035149,0.7010599989251617,2.355431779539142,0.7688597584107291,5.119499214485945,0.39196660912585124
2.153645499540775,0.5134110710428634,5.560253601783256,0.8720254064425359,0.23128590697250198,0.15930896880887058,0.12275786166038309,1.1238732208865088,0.36659306799430197,1.1416282781484712,1.0387274908913067,0.30762119260524823,1.021905110129156,2.3069841804996423,0.2534351683636336,1.2758884287101346,0.6034258178113808,1.0325203539765015,5.102318686351836,0.8073121763780912,0.9548180199557627,3.20936464046309,0.5085267329266431,0.60960022059252,2.33621216910655,0.4107904274760292,4.823617111170896,0.7160112239977371
0.6695576609958359,0.5094835490025025,5.378111232999215,1.0074918098339298,0.17963944704060406,0.10010391796876865,0.44561889279516076,0.9258477920084318,0.6877431911335563,1.0977296391696378,0.7708114985451814,0.26246861797240256,0.782175192774352,1.8819170396027094,0.34157149657476527,0.9328401532937542,0.9555036569315069,0.9087217521905817,5.393089116362228,0.7986082410531465,0.9819399061271731,3.5672793042485265,0.2413591943199665,0.7346329219745653,2.393172535276354,0.7206144274635474,4.487169228528354,0.39485408189493343
1.8201919824872042,0.28801568613815953,4.477971869142845,0.680163110637924,0.23796962366974922,0.23028904578130485,0.1557925102647303,1.0261784624132606,0.22278891343138882,1.5451280385865829,0.8290807324516789,0.3695969856873501,1.4643102516905528,1.814686886431757,0.5498601084953653,1.1370681511058978,0.43904486804357096,1.228377458265335,4.983039200894578,0.45456361905985976,0.9773093601092548,3.702000177961569,0.8282985357582214,0.6313935493511466,2.284501067579678,0.8859216188637778,4.713915957945847,0.47020587407507236
2.0117764611708457,0.3481400231765451,5.6645892325394325,0.7685947405963818,0.43325153462484844,0.29332610387882774,0.2552288721433264,1.3454631386363307,0.2983418980194427,1.355146188300891,0.7941423997397109,0.24237797936793112,0.7008795864904916,1.7123577281367395,0.2573482806905183,1.09501998830335,0.6270274903370221,1.3823107019235719,5.184150397583878,0.5652631503745437,1.0032213305599877,4.229991651598243,0.44111281418142384,0.5899866810072246,2.225843292970535,0.3130853903362373,5.079719906209562,0.5959772384474963
2.1893278686154134,0.5327444177346706,5.007997054741482,1.6910119887696244,0.3724665967998415,0.18030300826352125,0.14566155199806605,1.3187879979717854,0.9517464770093199,1.2223075693608734,1.0396346145046935,0.3090990431882391,1.6389919993128885,1.9011020634660767,0.31353285007569803,1.0131908213152039,0.5090865728710176,1.5652198186808364,5.245290925572781,0.4820207186360396,0.6655959287472384,4.124912139664448,0.33149366098962574,0.5426203385468259,1.9643730015853875,0.6663151775436296,4.217326398334461,0.5790094153623442
2.1364284716280646,0.4592434544631354,5.084643464341129,1.33689525952119,0.2024756749844829,0.13987860274995859,0.27915332004559,1.1530803234116151,0.17362554752324605,1.2197091555663426,1.1065438816493591,0.27893498160411273,1.1681410945729316,1.7731454390005077,0.3688320250468704,1.0695510881801402,0.5014383306794546,1.4999286499947855,4.828738420997089,0.7383288081631317,0.7311715564765086,4.598309010263194,0.40309518092363916,0.7264331750160757,2.150527833376843,0.5879577678178455,4.985533494726304,0.6977238524005375
2.0335344435694056,0.37973580435506626,5.701005064106997,0.8128794687505906,0.4379497813984917,0.11050376367970305,0.08666221195500133,1.0717456523456241,0.41200136625577666,1.334782527947295,0.977026633790051,0.27339503969476814,1.0838213302013118,0.7736832321861717,0.3172427877598441,1.1722681901934549,0.4973699779459924,1.179877819802548,4.614346859409208,0.6001621324631954,0.8430881227744613,3.28978081658097,0.6607072881070146,0.6507368301247577,2.4996075787239707,0.652010331193354,5.664697802408499,0.8728060547597414
2.4233399417192594,0.4619459125464287,4.543872780675704,0.9044019614769259,0.4558676512573022,0.1613488059748553,0.2609587693002659,1.0818502090484314,0.44560597224641924,1.1412888613789727,0.8577710829941324,0.34513500064627334,1.0425646113458555,1.1767476340663825,0.40869110192085545,0.8192521182205266,0.3143714960596796,1.0784021174103235,4.853429292125204,0.6121988650616286,1.0771406381181998,2.5369283133179734,0.2681320048220495,0.6854250910907685,2.7850823837388328,0.40136559816029754,4.552816442283609,1.1671840159118503
2.198947996492004,0.29649441789301645,5.426319114900596,1.351115945987666,0.2582014210465401,0.15666768815600893,0.16004832498045957,1.3341954522757258,0.3212579672097347,1.3202616454211487,0.8260928841637075,0.37818164884809424,0.9856208096603457,1.5236165598106988,0.30512846342539934,1.0131022592757326,0.46304992778503345,1.1201165621444276,5.089126231036913,0.3523636299804162,1.1371414173610184,3.842954632669093,0.49690272951859754,0.640093705382788,2.205923327400583,0.3680828263061706,5.128166358098039,0.5555598335398197
0.9747580559576698,0.6946710781490182,5.553325397544115,0.9522764702724585,0.4799442628267732,0.17418731142562377,0.27973664870232867,1.4488243082530652,0.2956535673099638,1.1281068335245337,0.7803418175074238,0.45195975010100403,1.1664885990268885,2.022819707800315,0.3727524971077169,1.4299550543098336,0.979303904323466,0.9802400372970529,5.004142623121984,0.5340174969213136,0.8394871133651626,4.73250490772252,0.3708556940638706,0.5576470390018358,2.581214065474451,0.7580004263461182,4.889541065396716,0.7289124178231643
